Publication date,URL,Publication date,Author Name,Image URL,Abstract,Abstract Length
2020-10-01,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-01-die-kamera-laeuft-auch-in-zeiten-der-pandemie-am-filmset-campus-griebnitzsee-der,01.10.2020,Sandy Bossier-Steuerwald,https://www.uni-potsdam.de/fileadmin/_processed_/d/7/csm_2020-10_Filmset-Griebnitzsee-Die-Uni-Potsdam-im-Spotlight-Foto-Sandra-G%C3%BCrtler_10c57ba24f.jpg,Als Gastgeberin für eine neuntägige Filmproduktion Ende September 2020 bekam die Uni Potsdam ein Exklusivinterview am Filmset Campus Griebnitzsee. Sandy Bossier-Steuerwald sprach – nach Fiebermessen und durch Plastikscheibe – mit der Producerin Sandra Gürtler über Drehbedingungen unter Corona.,294
2020-10-01,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-01-ein-heilender-geist-die-psychologin-petra-warschburger-untersucht-was-chronisch-kranken,01.10.2020,Matthias Zimmermann,https://www.uni-potsdam.de/fileadmin/_processed_/f/a/csm_2020-05_Petra-Warschburger-Thomas-Roese-_DSC4490_937ff3d06e.jpg,"Als Kind schon Diabetes – und dann auch noch depressiv? Teenager mit Rheuma, die aggressiv werden? Für manche Kinder und Jugendliche kommt es ganz dick. Nicht wenige von denen, die bereits im Kindesalter an chronischen Krankheiten leiden, entwickeln auch psychische Störungen. Andere wiederum kommen trotz der großen Belastung, die chronische Erkrankungen auch für die Psyche mit sich bringen, scheinbar gut zurecht. Petra Warschburger, Professorin für Beratungspsychologie an der Universität Potsdam, will wissen warum. Sie hofft, von ihnen zu lernen, um denen zu helfen, die nicht so gut klarkommen.",601
2020-10-02,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-02-hautvertraeglich-warum-eine-creme-nicht-einfach-eine-creme-ist,02.10.2020,Matthias Zimmermann,https://www.uni-potsdam.de/fileadmin/_processed_/c/b/csm_2020-10_David-Baumgarten_Foto_Reflora-Skin_9b83c9b3b9.jpg,"David Baumgarten hat jahrelang gesucht: nach der richtigen Creme, denn seine Haut ist anspruchsvoll und neigt zu Neurodermitis. Da er sie nicht fand, hat er sie erfunden. Gemeinsam mit Forschenden der Universität Potsdam gründete er das Start-up „Reflora Skin“, das von Potsdam Transfer und der Mikrobiologin Prof. Dr. Elke Dittmann betreut und dank einer EXIST-Förderung des Bundesministeriums für Wirtschaft und Energie in der Anfangsphase unterstützt wurde. Pünktlich zum Welt-Neurodermitis-Tag am 14. September 2020 brachten Baumgarten und sein Team ihr erstes Produkt auf den Markt, eine „Akutpflege Creme“. Matthias Zimmermann sprach mit ihm über den langen Weg bis dorthin.",680
2020-10-02,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-02-zweite-amtszeit-prof-dr-andreas-borowski-als-direktor-des-zentrums-fuer-lehrerbildung,02.10.2020,Daniel Burchard,https://www.uni-potsdam.de/fileadmin/_processed_/8/b/csm_2020-10_Borowski_Patrick-Enkrott_c6e1bc3591.jpg,Der Physikdidaktiker Prof. Dr. Andreas Borowski wird ab 1. Oktober 2020 eine zweite Amtszeit als Direktor des Zentrums für Lehrerbildung und Bildungsforschung (ZeLB) antreten. Die Versammlung des ZeLB bestätigte ihn im Mai 2020 einstimmig für weitere vier Jahre. Prof. Borowski war seit Februar 2016 bereits Stellvertreter des damaligen Direktors Prof. Musil und wurde im Juli 2016 erstmals zum Direktor gewählt.,412
2020-10-06,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-06-wir-wuenschen-uns-eine-professionalisierung,06.10.2020,Heike Kampe,https://www.uni-potsdam.de/fileadmin/_processed_/2/4/csm_2020-09_Lena-Florian_und_Raphael-Zender_foto_thomas_roese_f8909733d2.jpg,"Die Mathematikdidaktikerin Lena Florian und der Informatiker Raphael Zender engagieren sich in einer universitätsweiten Interessensgruppe für neue, virtuelle Lehr- und Lernformate an der Universität Potsdam.",207
2020-10-08,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-08-mit-kuehlem-kopf-durch-die-hitzewelle-wie-staedte-besser-durch-den-klimawandel-kommen,08.10.2020,Heike Kampe,https://www.uni-potsdam.de/fileadmin/_processed_/a/a/csm_2020-09_hitzewelle_AdobeStock_Katja-Xenikis_31b9cb14c8.jpg,"Hitzewellen, Gewitterstürme, Hagel und Starkregen – Wetterextreme werden immer häufiger. Für Städte bedeuten solche Ereignisse eine enorme Herausforderung, da sie hohe Schäden verursachen und für die Bevölkerung gesundheitliche Folgen mit sich bringen können. Wie sich Städte besser dagegen wappnen können, untersucht die Umweltforscherin Annegret Thieken.",356
2020-10-09,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-09-schatzsuche-mit-gps-zum-earthcache-day-2020-auf-tour-mit-dem-geoinformatiker-dr-harald,09.10.2020,Sabine Schwarz/Matthias Zimmermann,https://www.uni-potsdam.de/fileadmin/_processed_/f/f/csm_Geocaching1_Schernthanner_Foto_Aura_C%C3%A1rdenas_Artikel_1e0b45f28b.jpg,"Am kommenden Sonntag, dem 11. Oktober 2020, ist International Earth Cache Day 2020. Für Geocacher, Freunde der GPS-gestützten Schnitzeljagd, eine gute Gelegenheit, sich daran zu erinnern, dass die Erde selbst einer der größten Schätze ist, die man entdecken kann. Earth Caches sollen dabei helfen und führen zu geologischen Besonderheiten und sorgen dafür, dass jene, die sie aufspüren, etwas über die Geologie lernen. Matthias Zimmermann sprach mit Dr. Harald Schernthanner, Geoinformatiker und gelegentlicher Geocacher, über die Faszination einer Schatzsuche in Zeiten der Digitalisierung, das Finden von Wissen beim Suchen und die Frage, ob Geoinformatiker auch besonders gute Geochacher sind.",696
2020-10-12,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-12-aus-der-forschung-in-die-praxis-foewitec-unterstuetzt-transferprojekte,12.10.2020,Antje Horn-Conrad,https://www.uni-potsdam.de/fileadmin/_processed_/7/4/csm_2020-10_Banerji_Foto_Franziska-Pruin_af54743d83.jpg,"Ein Experimentierkoffer für den Chemieunterricht, ein Test zur Früherkennung von Sprachentwicklungsstörungen und ein Sensor, der Ammonium in Klärwerksabwässern aufspürt: Das sind drei von insgesamt sieben Neuheiten, die jetzt mithilfe der UP Transfer GmbH in die Praxis überführt werden sollen. Anlässlich des 20-jährigen Firmenjubiläums ihrer Tochtergesellschaft hatte die Universität Potsdam insgesamt 100.000 Euro zur weiteren Förderung des Wissens- und Technologietransfers (FöWiTec) ausgelobt. Unterstützt werden längerfristige und nachhaltige Entwicklungen und innovative Weiterbildungen, die künftig möglichst in Kooperation mit der UP Transfer GmbH realisiert werden.",681
2020-10-12,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-12-von-alten-hasen-und-versuchskaninchen-die-kinder-uni-ist-2020-digital-und-an-vielen-orte,12.10.2020,Magda Pchalek,https://www.uni-potsdam.de/fileadmin/_processed_/0/4/csm_2020-10_Kinder-Uni_Nachrichten_29b6bc710b.jpg,"Die Biochemikerin Prof. Dr. Katja Hanack, der Astrophysiker Dr. Martin Wendt und der Gartenpädagoge Steffen Ramm sind „alte Hasen“, wenn es darum geht, Kindern Wissenschaft nahezubringen. Doch wie ist es ihnen ergangen, als sie für das diesjährige Format der digitalen Kinder-Universität vor der Kamera gestanden haben? Dafür waren die drei nämlich die ersten „Versuchskaninchen“.",380
2020-10-13,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-13-aussen-lockdown-innen-stillstand-ein-probestunde-beim-yoga-sup-kurs-des-hochschulspo,13.10.2020,Sandy Bossier-Steuerwald,https://www.uni-potsdam.de/fileadmin/_processed_/3/3/csm_2020-10_SUP-Yoga_Sandra_Scholz_8b1c34afeb.jpg,Brandenburg hat rund 190 Seen mit einer Gesamtfläche von über 50 Hektar. Potsdam ist gar üppig von Wasser durch- und umflossen. Für sportbegeisterte Studierende und Beschäftigte der Universität Potsdam drängt sich – gerade in Zeiten von Corona – Wassersport also förmlich auf. Ein überaus aktiver und zugleich beruhigender Besuch beim Wassersportzentrum der Universität.,370
2020-10-15,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-15-ehrung-der-besten-absolventen-des-jahrgangs-an-der-mathematisch-naturwissenschaftlichen-faku,15.10.2020,Dr. Stefanie Mikulla,https://www.uni-potsdam.de/fileadmin/_processed_/1/a/csm_2020-10_preistraeger_jahrgangsbesten_mnf_86c2826b8a.jpg,"Zum Auftakt des Akademischen Jahres ehrt die Mathematisch-Naturwissenschaftliche Fakultät der Universität Potsdam besondere Studienleistungen im zurückliegenden Jahr. Aufgrund der Corona-Pandemie erhalten die Geehrten ihre Urkunden 2020 auf dem Postweg. Die Fakultät vergibt in diesem Jahr den Michelson-Preis für die beste Promotion, den Jacob-Jacobi-Preis für den besten Studienabschluss und den Leopold-von-Buch-Preis für den besten Bachelorabschluss des Jahrgangs 2019/20.",476
2020-10-15,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-14-alternative-milch-aus-der-erbse-start-up-vlyfoods-setzt-auf-naehrwert-und-umweltsc,15.10.2020,Dr. Silke Engel,https://www.uni-potsdam.de/fileadmin/_processed_/1/a/csm_2020-10_Alternative-Milc_Gr%C3%BCnderbild-02_Foto_Vly_Foods_ccfc0e0710.jpg,"Hafer-, Reis-, Soja- oder Mandelmilch – pflanzliche Alternativen zur klassischen Kuhmilch liegen im Trend und werden immer stärker nachgefragt. Das wollten Nicolas Hartmann, Niklas Katter und Moritz Braunwarth für sich nutzen: Die drei Gründer entwickelten Milchimitate aus Erbsen. Seit Ende Januar 2020 vertreiben sie ihre Produkte in den ersten Berliner Supermärkten. „VlyFoods“ heißt ihr Start-up, das vom Gründerservice der Universität Potsdam unterstützt wurde. Dr. Silke Engel hat mit einem der drei Gründer – Nicolas Hartmann – gesprochen.",546
2020-10-19,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-19-endlich-vor-der-pay-wall-postprints-auf-publikationsserver-publishup,19.10.2020,Dr. Jan Hagedoorn,https://www.uni-potsdam.de/fileadmin/_processed_/4/c/csm_1024x531_publishUP_Repository_UP_e1fd17f195.jpg,"Die Pandemie des Coronavirus Sars-CoV-2 determiniert und limitiert gegenwärtig das Leben der Menschen überall auf der Welt und prägt auch den Bereich des wissenschaftlichen Arbeitens. Nicht zuletzt Menschen, die nicht täglich mit Fragen von Forschung und Lehre beschäftigt sind, wird die enorme Bedeutung des freien und offenen Wissensaustauschs von Virologen, Epidemiologen, Medizinern, Biologen, Pharmakologen und weiteren Spezialisten bewusst. Dieser Diskurs bestimmt die Medien, alle Bereiche der Gesellschaft, das politische Handeln, das Recht und jede private und berufliche Kommunikation. Das Leben jedes Einzelnen hängt am Faden des Fortschritts von Erkenntnis und Wissenschaft. Großen Teilen der Öffentlichkeit wurde zuletzt durch die Kontroverse um eine Studie des Virologen Christian Drosten zur Ausbreitung des Virus bei Kindern die Bedeutung der offenen Vorabveröffentlichung von Forschungsergebnissen auf Preprintservern bekannt.",943
2020-10-20,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-20-in-der-uni-mit-1200-kindern-der-geowissenschaftler-martin-trauth-ueber-seine-online-live,20.10.2020,Magda Pchalek,https://www.uni-potsdam.de/fileadmin/_processed_/4/c/csm_2020-10_prof-trauth_foto_privat_cad2570a21.jpg,"Der Professor für Paläoklimadynamik Martin Trauth ging am 25. September 2020 mit einer Zoom-Live-Vorlesung für die Kinder-Universität online: vor knapp 50 Schulklassen und schätzungsweise 1200 Kindern aus ganz Brandenburg – von Buckow über Cottbus bis nach Prenzlau. Wir fragen nach, was den Geowissenschaftler anspornte, bei der Kinder-Universität mitzumachen und wie es war, vor so vielen Kindern zu sprechen.",411
2020-10-20,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-20-magnetfeld-auf-dem-mond-ist-ueberbleibsel-eines-uralten-kerndynamos,20.10.2020,Dr. Uta Deffke (GFZ),https://www.uni-potsdam.de/fileadmin/_processed_/c/d/csm_2020-10_mond_quelle_Nasa_bc71d380e3.jpg,"Internationale Simulations-Studie zeigt, dass alternative Phänomene wie Asteroiden-Einschläge keine ausreichend großen Magnetfelder erzeugen",140
2020-10-20,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-20-golden-books-open-access-buecher-im-universitaetsverlag,20.10.2020,Dr. Jan Hagedoorn,https://www.uni-potsdam.de/fileadmin/_processed_/e/0/csm_1024x531_OA_monographs_UP_e91783441f.jpg,"Mitglieder der Universität Potsdam haben die Möglichkeit, ihre wissenschaftlichen Publikationen im Universitätsverlag zu veröffentlichen. In der Rubrik „10 Fragen für ein Buch“ beschreiben Autorinnen und Autoren sowie Herausgeber und Herausgeberinnen ihre Erfahrungen zur Veröffentlichung im Universitätsverlag Potsdam und erzählen, warum sie sich für den sogenannten „goldenen Weg“, eine Erstveröffentlichung als Open-Access-Monographie, entschieden haben.",457
2020-10-21,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-21-mit-grosser-eigeninitiative-aber-nicht-allein-open-access-zeitschriften-herausgeben,21.10.2020,Dr. Jan Hagedoorn,https://www.uni-potsdam.de/fileadmin/_processed_/2/e/csm_1024x531_SC_OJS_Hagedoorn_UP_17c7ba1d27.jpg,Gerade in der gegenwärtigen Zeit des Studierens mit elektronischen Medien am heimischen Schreibtisch wird der Wert des offenen Zugangs zu wissenschaftlichen Veröffentlichungen überdeutlich. Probleme mit der VPN-Verbindung? Ausgerechnet die Online-Ausgabe der gesuchten Zeitschrift hat die Universitätsbibliothek nicht abonniert? Der gewünschte Artikel kann nicht gefunden werden? Open-Access-Veröffentlichungen der großen Wissenschaftsverlage lösen solche Probleme schon heute.,477
2020-10-22,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-22-politik-und-ethik-gehen-hand-in-hand-fuer-fabian-schuppert-ist-politische-theorie-uebera,22.10.2020,Matthias Zimmermann,https://www.uni-potsdam.de/fileadmin/_processed_/3/6/csm_2020-03_Prof.Dr.Schuppert_Foto_Tobias_Hopfgarten_008ffd2d2c.jpg,"Berge oder Meer? Fabian Schuppert soll sich entscheiden. – „Berge.“ Auto oder Fahrrad? Er sitzt in seinem Büro in Griebnitzsee, das er vor wenigen Tagen bezogen hat, und steht für ein Interview Rede und Antwort. – „Fahrrad.“ Reform oder Revolution? Es ist der 20. März, in wenigen Tagen wird die Corona-Pandemie Deutschland in einen Stillstand zwingen, dessen Folgen die Gesellschaft noch jahrelang schmerzhaft spüren dürfte. Eine Krise gebiert die nächste. – „Revolution.“ Mit Krisen kennt Fabian Schuppert sich aus. Er ist Professor für Politische Theorie an der Universität Potsdam und forscht zu Republikanismus, sozialer Ungleichheit sowie systemischen Risiken und ihren Folgen, wie etwa die weltweite Finanzkrise von 2008. Auch der Frage, wie sich in der Klimakrise Umweltpolitik machen lässt, ohne neue Ungerechtigkeiten oder Ungleichheiten zu verursachen, widmet er sich intensiv. Klimagerechtigkeit ist das Stichwort. Für die Folgen der Corona-Pandemie sieht er unsere Gesellschaft schlecht gerüstet: „Wir schützen derzeit vielleicht die, die am anfälligsten sind für den Virus, aber nicht für die Soziale Krise, die damit einhergeht“, so der Forscher.",1161
2020-10-22,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-22-die-grosse-freiheit-warum-man-open-access-publizieren-sollte,22.10.2020,Matthias Zimmermann,https://www.uni-potsdam.de/fileadmin/_processed_/1/b/csm_2020-10_Granacher_Foto_Karla_Fritze_f6244da38d.jpg,"Open Access hilft allen: Es erleichtert den Zugang zu wissenschaftlicher Literatur. Es macht aber auch den Wissenschaftlerinnen und Wissenschaftlern, die ihre Forschungsergebnisse publizieren und möglichst breit rezipiert wissen wollen, das Leben leichter – sagen viele. Aber was sagen die Forschenden selbst? Wie hat sich ihre Arbeit mit OA verändert? Wie nutzen sie es? Und wo sehen sie noch Luft nach oben. Matthias Zimmermann sprach mit der Rehabilitationsforscherin Dr. Annett Salzwedel und dem Trainings- und Bewegungswissenschaftler Prof. Dr. Urs Granacher.",564
2020-10-23,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-23-ueberraschender-entwicklungsschub-fruehzeitlicher-menschen-durch-umweltveraenderungen-verurs,23.10.2020,Dr. Simon Schneider,https://www.uni-potsdam.de/fileadmin/_processed_/3/4/csm_2020-10_Bohrungen-in-Ostafrika_Foto_Rene-Dommain_5d7cdef436.jpg,"Turbulente Zeiten führten vor 320.000 Jahren zu entscheidenden Veränderungen und Anpassungen des Verhaltens der Menschen. Ein neuer Sedimentbohrkern zeigt ein sich stark veränderndes Ökosystem im Ostafrikanischen Graben während einer entscheidenden Phase in der Evolution des Menschen und seiner technologischen und kulturellen Entwicklung. In der Oktober-Ausgabe 2020 der Fachzeitschrift Science Advances berichtet ein internationales Forscherteam unter Leitung des renommierten Anthropologen Richard Potts von der Smithsonian Institution über eine lange Phase instabiler Umweltbedingungen, die sich in diesem Teil Afrikas – im heutigen Kenia – zur Zeit grundlegendster Veränderungen im Verhalten und der Steinzeitkultur unserer Vorfahren ereigneten. Einige der Analysen am Bohrkern und die Datenauswertung wurden von René Dommain und Simon Riedl am Institut für Geowissenschaften der Universität Potsdam durchgeführt. Der Paläoökologe Dommain ist seit Beginn des Projekts involviert, das mit der Entnahme des Bohrkerns nahe der weltberühmten Ausgrabungsstätte Olorgesailie in Kenia im September 2012 begann.",1109
2020-10-23,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-23-wie-kommt-man-dazu-open-access-zu-publizieren-ein-interview-mit-prof-r-metzler-lehr,23.10.2020,Dr. Jan Hagedoorn,https://www.uni-potsdam.de/fileadmin/_processed_/b/8/csm_2020-10_Prof_Metzler_Foto_Karla_Fritze_6e1c47a1c2.jpg,No abstract found.,0
2020-10-26,https://www.uni-potsdam.de/de/nachrichten/detail/2020-10-26-gemeinsam-aufstehen-gegen-diskriminierung-ringvorlesung-zu-strategien-gegen-rassismus-un,26.10.2020,PD Dr. Ljuba Kirjuchina,https://www.uni-potsdam.de/fileadmin/_processed_/b/7/csm_2020-10_Fotolia_Gina-Sanders_181283e3fe.jpg,"Mit „Strategien gegen Rassismus und Antisemitismus für Schule, Uni, Beruf und Alltag“ befasst sich eine interdisziplinäre Ringvorlesung. Die am 4. November beginnende Reihe richtet sich an Studierende aus allen Fächern, insbesondere an Lehramtsstudierende, aber auch an berufstätige Lehrerinnen und Lehrer, die in ihrem Schulalltag mit rassistischer und antisemitischer Diskriminierung konfrontiert werden. Initiatoren sind Prof. Dr. Gideon Botsch vom Moses Mendelssohn Zentrum für europäisch-jüdische Studien, Prof. Dr. Marie-Luise Raters vom Institut für Lebensgestaltung, Ethik und Religionskunde, Prof. Dr. Christoph Schulte vom Institut für Jüdische Studien und Religionswissenschaften und PD Dr. Ljuba Kirjuchina vom Zentrum für Sprachen und Schlüsselkompetenzen. Das Online-Format der Ringvorlesung ermöglicht eine synchrone und asynchrone Teilnahme für alle, die sich für das Thema interessieren und nach wirksamen Handlungsperspektiven gegen verschiedene Formen der Diskriminierung suchen.",998
